Lat,Lng,Heading,Accuracy,WaypointIndex
59.3460265920119,18.0782052688469,34.9751243591309,5.0,9
59.3460408831568,18.0782199371774,43.6628074645996,5.0,9
59.3460540427448,18.0782359466125,28.0059356689453,5.0,9
59.3460635142954,18.0782474298199,354.394165039062,5.0,9
59.346073069665,18.0782575719227,314.164306640625,5.0,9
59.3460858939768,18.0782647803594,323.887054443359,5.0,9
59.3460960360797,18.0782681331207,326.914794921875,5.0,9
59.3461057171778,18.0782669596542,312.653961181641,5.0,9
59.3461191701324,18.0782600864936,305.832946777344,5.0,9
59.3461343832867,18.0782472621818,312.745788574219,5.0,9
59.3461482553364,18.078231923299,328.505004882812,5.0,9
59.3461615825625,18.0782121420075,310.835296630859,5.0,9
59.3461728562222,18.0781942047347,326.622650146484,5.0,9
59.3461837526963,18.0781776923855,322.469940185547,5.0,9
59.3461971218319,18.0781647004355,313.219482421875,5.0,9
59.3462095270486,18.0781536363234,312.848358154297,5.0,9
59.3462217646272,18.0781416502018,310.635559082031,5.0,9
59.3462309428112,18.0781142413785,308.254211425781,5.0,9
59.3462378997908,18.0780806299467,305.289306640625,5.0,9
59.3462433899374,18.0780525505711,306.123718261719,5.0,9
59.3462512270169,18.0780279915948,310.876586914062,25.0,10
59.3462590221868,18.0780057795514,311.547454833984,25.0,10
59.3462704634847,18.0779934581538,317.109466552734,25.0,10
59.3462834973441,18.0779881775548,325.342712402344,25.0,10
59.3462946871848,18.0779890157451,321.231750488281,25.0,10
59.3463091040583,18.0779956374486,318.249725341797,25.0,10
59.3463227665604,18.0780027620663,326.324432373047,25.0,10
59.3463360937865,18.0780063662846,292.013977050781,25.0,10
59.3463502592029,18.0780113116075,303.116577148438,25.0,10
59.3463632511528,18.0780149158259,298.560424804688,25.0,10
59.3463782547594,18.0780202802439,305.606964111328,25.0,10
59.3463999219791,18.0780256446619,299.186553955078,25.0,10
59.3464160990523,18.0780263152142,296.061889648438,25.0,10
59.3464254867838,18.0780147481878,297.701446533203,25.0,10
59.3464359222533,18.0779883451928,354.812744140625,25.0,10
59.3464462739037,18.077951883914,294.83251953125,25.0,10
59.3464504648553,18.0779139138927,338.734039306641,25.0,10
59.3464552844496,18.0778737645765,316.593322753906,25.0,10
59.3464625347958,18.0778325256129,297.678131103516,25.0,10
59.3464684859471,18.0777928792109,301.011169433594,25.0,10
59.3464720482559,18.0777559988369,302.635223388672,25.0,10
59.3464756524743,18.0777161847968,301.581970214844,25.0,10
59.3464806397067,18.0776736047287,300.325012207031,25.0,10
59.3464866327675,18.0776368919928,298.105407714844,25.0,10
59.3464943860279,18.0776070524175,297.674194335938,25.0,10
59.3465020135598,18.0775741953571,305.582946777344,25.0,10
59.3465086352633,18.0775487143715,311.521240234375,25.0,10
59.3465142511384,18.0775255803187,349.735809326172,25.0,10
59.3465182744519,18.077499847876,333.415618896484,25.0,10
59.3465245189698,18.0774704273958,339.228057861328,25.0,10
59.3465310568543,18.0774383247067,345.896575927734,25.0,10
59.3465398578526,18.0774043779989,350.859924316406,25.0,10
59.3465490360366,18.0773733649571,318.173309326172,25.0,10
59.3465571664826,18.0773527454753,266.154937744141,25.0,10
59.3465659255715,18.0773309525271,306.242126464844,25.0,10
59.3465748522983,18.0773052200843,56.9657707214355,25.0,10
59.3465803843544,18.0772770568897,304.532897949219,25.0,10
59.3465825636492,18.0772446189244,297.482635498047,25.0,10
59.3465870060579,18.0772060621698,295.427001953125,25.0,10
59.3465931667568,18.0771652423014,304.872253417969,25.0,10
59.346599117908,18.07712987067,285.563812255859,25.0,10
59.3466066197114,18.0770951695909,285.06298828125,25.0,10
59.3466149177955,18.0770578701217,283.106689453125,25.0,10
59.3466211204038,18.0770219117571,276.087341308594,25.0,10
59.346626736279,18.0769887194206,272.480438232422,25.0,10
59.3466309272305,18.0769558623601,287.102996826172,25.0,10
59.3466350762726,18.0769252684136,316.036865234375,25.0,10
59.3466372555674,18.0768960155715,300.229888916016,25.0,10
59.3466432067187,18.0768643319775,299.608093261719,25.0,10
59.346649409327,18.0768287927081,302.924835205078,25.0,10
59.3466551090212,18.0767930019815,328.714080810547,25.0,10
59.3466686457948,18.0767528526653,307.428375244141,25.0,10
59.3466802547307,18.0767162237485,289.472747802734,25.0,10
59.3466877146245,18.0766920838673,289.586181640625,25.0,10
59.3466946716042,18.0766650103201,291.464965820312,25.0,10
59.3467018800409,18.076635673659,287.585327148438,25.0,10
59.3467070768209,18.0766054988076,292.169097900391,25.0,11
59.3467131537007,18.0765744857658,298.159881591797,25.0,11
59.3467177218379,18.0765468254854,4.96476078033447,25.0,11
59.3467225833417,18.076519332843,285.183715820312,25.0,11
59.3467235891701,18.0764920078386,244.965698242188,25.0,11
59.346724553089,18.0764600727875,337.277313232422,25.0,11
59.3467268581123,18.0764293112029,290.706604003906,25.0,11
59.3467294145928,18.0764019023795,288.021911621094,25.0,11
59.3467318034352,18.0763744935562,285.470428466797,25.0,11
59.3467336893634,18.0763457436283,290.194396972656,25.0,11
59.3467354076536,18.0763102881779,291.752593994141,25.0,11
59.3467366230295,18.0762766767462,279.245574951172,25.0,11
59.346740394886,18.0762474239041,283.410186767578,5.0,11
59.346744460109,18.076212806644,282.741577148438,5.0,12
59.3467461783992,18.0761772673745,283.454010009766,5.0,12
59.3467445020185,18.0761405546386,283.25537109375,25.0,12
59.3467424903618,18.0761066079308,319.497192382812,25.0,12
59.3467416521714,18.0760794505645,1.6730432510376,25.0,12
59.3467439571948,18.0760619323869,2.20996952056885,25.0,12
59.3467487348796,18.0760469287802,295.595092773438,25.0,12
59.3467518361838,18.0760353617538,258.8935546875,25.0,12
59.3467552727641,18.0760275665839,1.15854740142822,25.0,12
59.3467585417063,18.0760268960316,37.2331886291504,25.0,12
59.3467607629107,18.0760201066901,329.139739990234,25.0,12
59.3467655405955,18.0760049354453,317.410217285156,25.0,12
59.3467727490322,18.0759896803816,338.055084228516,25.0,12
59.346778742093,18.0759781971742,323.747039794922,25.0,12
59.3467838969634,18.0759673007001,345.338134765625,25.0,12
59.346789470929,18.0759554822166,337.250335693359,25.0,12
59.3467980623798,18.0759437475522,341.815765380859,25.0,12
59.3468097132252,18.075927319022,327.94091796875,25.0,12
59.3468220346229,18.0759101361205,332.280792236328,25.0,12
59.3468310451688,18.0758999940176,3.4191370010376,25.0,12
59.3468411872716,18.0758919473906,353.091979980469,25.0,12
59.3468547240452,18.0758843198587,329.530883789062,25.0,12
59.3468693504663,18.0758765246887,338.006591796875,25.0,12
59.3468840607063,18.0758704058994,31.1584243774414,25.0,12
59.3468947476329,18.0758658796717,52.5387306213379,25.0,12
59.3469004054175,18.0758631974627,37.5208473205566,25.0,13
59.3469045544596,18.0758660473098,34.3589477539062,25.0,13
59.3469124753581,18.0758770276029,47.1313285827637,25.0,13
59.3469214439945,18.0758940428664,344.092315673828,25.0,13
59.3469263893173,18.075903682055,279.69189453125,25.0,13
59.3469282752456,18.075898317637,271.605255126953,25.0,13
59.3469282752456,18.0758813861926,287.141204833984,25.0,13
59.346928065698,18.0758605990727,296.042907714844,25.0,13
59.346930831726,18.075837548839,250.743362426758,25.0,13
59.3469364895107,18.075813660415,280.889831542969,25.0,13
59.346942692119,18.0757864192297,268.575897216797,25.0,13
59.3469480984466,18.0757592618634,266.399291992188,25.0,13
59.3469514092983,18.0757326074113,249.22087097168,25.0,13
59.3469506130175,18.0757058691402,246.690811157227,25.0,13
59.3469488947274,18.0756720062514,245.626998901367,25.0,13
59.3469446618663,18.0756351258774,240.186508178711,25.0,13
59.3469375791581,18.0755995027889,241.965484619141,25.0,13
59.346929364893,18.0755695793946,238.910217285156,25.0,13
59.3469201447995,18.0755430925806,244.629409790039,25.0,13
59.3469112599821,18.0755126662721,253.537826538086,25.0,13
59.3469024589838,18.0754819885065,253.799880981445,25.0,13
59.346893783714,18.075451646017,255.875915527344,25.0,13
59.3468883354769,18.0754286796023,279.22900390625,25.0,13
59.3468850246252,18.0754101555963,257.325897216797,25.0,13
59.3468810013117,18.0753847584297,254.799285888672,25.0,13
59.3468769360886,18.0753550026734,248.474227905273,25.0,13
59.3468743796082,18.0753280129452,247.675689697266,25.0,13
59.3468723679514,18.0753006041218,237.813369750977,25.0,13
59.346872745137,18.0752850137819,236.191955566406,25.0,13
59.3468720326753,18.0752672441472,245.636779785156,25.0,13
59.3468681350903,18.0752407573332,250.684860229492,25.0,13
59.3468628125818,18.0752140190621,257.97607421875,25.0,13
59.3468573643447,18.0751902144571,256.540161132812,25.0,13
59.3468504073651,18.0751648172904,252.654968261719,25.0,13
59.3468445400329,18.0751376599242,247.191833496094,25.0,13
59.3468365353153,18.0751068983395,243.457443237305,25.0,13
59.3468296202452,18.0750771425833,241.776504516602,25.0,13
59.3468192685948,18.0750442017038,238.331130981445,25.0,13
59.3468090845825,18.0750137753953,233.008682250977,25.0,13
59.3467983976559,18.0749868694861,246.415542602539,25.0,13
59.3467885489197,18.0749612208624,249.292861938477,25.0,13
59.3467799993785,18.0749312974681,259.482147216797,25.0,13
59.346774844508,18.0749017093499,259.320587158203,25.0,13
59.3467720365704,18.0748802516778,254.800552368164,25.0,13
59.3467698153661,18.0748620629479,248.323623657227,25.0,13
59.3467689771758,18.0748397670855,242.841857910156,25.0,13
59.3467683904426,18.0748214107175,240.099761962891,25.0,13
59.346766797881,18.0747998692264,234.58186340332,25.0,13
59.3467679294379,18.074777657183,231.848892211914,25.0,13
59.3467673846142,18.0747632403095,234.963424682617,25.0,13
59.3467679294379,18.0747473985125,242.677307128906,25.0,13
59.3467644509481,18.0747230909933,250.335357666016,25.0,13
59.3467564881401,18.0746960174461,254.457824707031,25.0,13
59.3467484834225,18.0746722128411,253.540390014648,25.0,13
59.346740394886,18.0746479053219,246.833312988281,25.0,13
59.3467320968018,18.0746209155936,251.308135986328,25.0,13
59.3467242178128,18.0745964404364,254.935043334961,25.0,13
59.3467183504806,18.0745728872885,254.361129760742,25.0,13
59.3467149977194,18.0745495855977,255.445129394531,25.0,13
59.3467125250579,18.0745268706401,227.668167114258,25.0,13
59.3467079569207,18.0745039880444,235.961669921875,25.0,13
59.3467009580315,18.07447926143,240.644821166992,25.0,13
59.3466927018569,18.0744539480825,234.612762451172,25.0,13
59.346683691311,18.0744280480017,212.144927978516,25.0,13
59.3466748064937,18.0744008906354,233.997940063477,25.0,13
59.3466642033861,18.0743735656311,242.292190551758,25.0,13
59.3466521753551,18.0743463244457,241.508804321289,25.0,13
59.3466401054145,18.0743164010514,249.626907348633,25.0,13
59.3466284964786,18.0742853041907,255.353942871094,25.0,13
59.3466177257331,18.0742581468244,238.908950805664,25.0,13
59.3466077093588,18.0742331687529,251.892532348633,25.0,13
59.3465974834369,18.0742098670621,255.147659301758,25.0,13
59.3465876347007,18.0741865653713,248.890365600586,25.0,13
59.3465781212406,18.074164604785,232.691452026367,25.0,13
59.3465687754185,18.0741449911316,248.13200378418,25.0,13
59.3465586752252,18.0741201806982,256.319183349609,25.0,14
59.3465485331224,18.074090508761,251.536972045898,25.0,14
59.3465390196623,18.074058992805,253.129486083984,25.0,14
59.3465310568543,18.0740280635823,244.919845581055,25.0,14
59.3465242675127,18.0739991460164,284.072784423828,25.0,14
59.3465199927421,18.073971737193,266.600036621094,25.0,14
59.3465165980713,18.0739408917893,272.664825439453,25.0,14
59.3465136644052,18.0739091243763,275.888977050781,25.0,14
59.3465134129481,18.0738807935436,275.768463134766,25.0,14
59.3465130357624,18.0738525465299,264.781555175781,25.0,14
59.3465138739528,18.0738229584117,296.746917724609,25.0,14
59.3465155503334,18.0737924482842,303.294555664062,25.0,14
59.3465174781711,18.073762860166,341.788208007812,25.0,14
59.3465223815845,18.0737362895329,299.544738769531,25.0,14
59.3465294642927,18.0737133231182,272.168212890625,25.0,14
59.3465378042863,18.0736921169032,268.733673095703,25.0,14
59.3465459347324,18.073673173802,272.643280029297,25.0,14
59.3465526821644,18.0736521352251,285.260833740234,25.0,14
59.346558088492,18.0736258160491,277.145751953125,25.0,14
59.3465629080863,18.0735974852164,298.714660644531,25.0,14
59.3465673924045,18.0735706631263,305.472808837891,25.0,14
59.3465729244606,18.0735457688738,300.199645996094,25.0,14
59.3465767801361,18.0735210422595,294.201385498047,25.0,14
59.3465794204356,18.0734976567496,264.459075927734,25.0,14
59.3465795880736,18.0734699126501,274.475463867188,25.0,14
59.346579294707,18.0734403245319,268.746704101562,25.0,14
59.3465776183264,18.0734093953092,273.073913574219,25.0,14
59.346575229484,18.0733856745233,271.282867431641,25.0,14
59.346575229484,18.0733856745233,267.953399658203,25.0,14
59.3465685239614,18.0733648874034,280.923614501953,25.0,14
59.3465686077805,18.0733445193787,279.928680419922,25.0,14
59.3465704517992,18.0733167752792,282.477111816406,25.0,14
59.3465716671751,18.0732874386181,266.610565185547,25.0,14
59.3465716252656,18.0732561741193,274.796417236328,25.0,15
59.3465698650659,18.0732276756485,269.223937988281,25.0,15
59.346568817328,18.0732006021012,294.234313964844,25.0,15
59.3465699069755,18.0731774680485,350.362396240234,25.0,15
59.3465746008412,18.0731619615276,31.0392646789551,25.0,15
59.3465847429441,18.0731538310815,11.3633546829224,25.0,15
59.3465982378082,18.0731546692719,28.4690818786621,25.0,15
59.3466090504633,18.073160368966,77.3631134033203,25.0,15
59.3466218747751,18.0731670744885,29.8234481811523,25.0,15
59.3466338189871,18.0731729418208,3.14011478424072,25.0,15
59.3466446316422,18.0731756240298,3.3616418838501,25.0,15
59.3466547737451,18.0731798988004,71.2389602661133,25.0,15
59.3466547737451,18.0731798988004,44.1402473449707,25.0,15
59.3466645386623,18.0731892027129,352.596038818359,25.0,15
59.3466737587558,18.0731937289406,304.459899902344,25.0,15
59.3466845714108,18.0731941480358,297.505615234375,25.0,15
59.3466962641658,18.0731940642168,2.37046146392822,25.0,15
59.3467086693825,18.0731980875303,33.7724952697754,25.0,15
59.346722038518,18.0732087325473,26.536808013916,25.0,15
59.3467356591107,18.0732233170588,23.3385620117188,25.0,15
59.3467506627174,18.0732398294081,22.5701446533203,25.0,15
59.3467674684332,18.0732559226622,27.5625343322754,25.0,15
